Topic,Count,assigned_group,best_score,confidence,Name,Representation,Representative_Docs
1886,25,4.3 Giá cả và Khuyến mãi,11.0,cao,1886_chất_lượng_tốt giá_lượng chất_lượng_tốt_phẩm kỹ_chất_lượng_tốt nhận,"['chất_lượng_tốt giá', 'lượng chất_lượng_tốt', 'phẩm kỹ', 'chất_lượng_tốt nhận', 'lượng tốt', 'chất_lượng_tốt sản', 'lượng chất', 'hình chất_lượng_tốt', 'cẩn_thận chất', 'tốt đóng_gói_cẩn_thận']","['chất lượng sản phẩm chất_lượng_tốt đóng gói cẩn_thận', 'đóng gói sản phẩm chất lượng', 'đóng gói sản phẩm chất lượng']"
1892,25,4.3 Giá cả và Khuyến mãi,24.0,cao,1892_hời săn_giá săn_săn sales_săn sale,"['hời săn', 'giá săn', 'săn sales', 'săn sale', 'giá hời', 'săn giá', 'hời', 'hafer', '', '']","['săn sale giá hời', 'săn sale giá hời', 'săn sale giá hời']"
1913,24,4.3 Giá cả và Khuyến mãi,32.0,cao,1913_giòn ngọt_giác ngọt_vị ngọt_dịu_ngọt_dịu,"['giòn ngọt', 'giác ngọt', 'vị ngọt_dịu', 'ngọt_dịu', 'ngon ngọt', 'ngọt thanh', 'ngọt vị', 'ngọt tự', 'vị ngon', 'nhiên thơm']","['vị ngọt tự nhiên', 'vị ngọt tự nhiên', 'vị ngọt tự nhiên']"
1918,24,4.3 Giá cả và Khuyến mãi,14.0,cao,1918_mua giá_giá ưu_thích giá_mua cao,"['mua giá', 'giá ưu', 'thích giá', 'mua cao', 'để mua', 'hợp giá', 'giảm giá', 'cao mua', 'hàng giá', 'thêm giá']","['mua giá ưu đãi thích', 'mua giá ưu đãi thích', 'mua giá ưu đãi thích']"
1924,24,4.3 Giá cả và Khuyến mãi,6.0,trung bình,1924_đừng mua_đừng_mua đi_phẩm mua,"['đừng mua', 'đừng', 'mua đi', 'phẩm mua', 'giá mua', 'mua sản', 'uống mua', 'lại ng', 'mua thêm', 'mua sop']","['không mua lại', 'không mua lại', 'không mua lại']"
1931,24,4.3 Giá cả và Khuyến mãi,11.0,cao,1931_dùng cảm_theo cảm_sạch_sẽ cảm_giác ngon,"['dùng cảm', 'theo cảm', 'sạch_sẽ cảm', 'giác ngon', 'ổn dùng', 'ngon dùng', 'cảm quan', 'lại cảm', 'cảm ổn', 'cảm nhận']","['dùng cảm ổn', 'dùng cảm ổn', 'nhận dùng cảm ổn']"
1939,24,4.3 Giá cả và Khuyến mãi,6.0,trung bình,1939_hàng sản_phẩm chưa_chưa dùng_các sản,"['hàng sản', 'phẩm chưa', 'chưa dùng', 'các sản', 'chưa làm', 'phẩm nào', 'chưa đánh', 'về sản', 'nghi ngờ', 'hợp sản']","['chưa đánh giá sản phẩm', 'chưa đánh giá sản phẩm', 'chưa đánh giá sản phẩm']"
1952,23,4.3 Giá cả và Khuyến mãi,12.0,cao,1952_giá đúng_giá ổn_hợp giá_hàng giá,"['giá đúng', 'giá ổn', 'hợp giá', 'hàng giá', 'lượng giá', 'giá phải', 'giá phù', 'quality', 'ổn giá', 'quality and']","['giá phù hợp chất lượng', 'giá phù hợp chất lượng', 'giá phù hợp chất lượng']"
1970,23,4.3 Giá cả và Khuyến mãi,12.0,cao,1970_lý giá_lẽ_giá trị_giá thành,"['lý giá', 'lẽ', 'giá trị', 'giá thành', 'duy logic', 'logic', 'ưu điểm', 'tư duy', 'ưu', 'trị']","['giá hợp lý ủng hộ tiếp', 'giá hợp lý so trị nhận', 'giá hợp lý so trị nhận']"
1971,23,4.3 Giá cả và Khuyến mãi,11.0,cao,1971_thèm ăn_cơn thèm_giác thèm_thèm bún,"['thèm ăn', 'cơn thèm', 'giác thèm', 'thèm bún', 'thèm đồ', 'ăn ăn', 'ăn vặt', 'đầy bụng', 'vặt ăn', 'ăn gì']","['thèm ăn vặt', 'thèm ăn vặt', 'thèm ăn vặt']"
1976,23,4.3 Giá cả và Khuyến mãi,12.0,cao,1976_hơn giá_giá cao_giá nhỉnh_tuy giá,"['hơn giá', 'giá cao', 'giá nhỉnh', 'tuy giá', 'giá tuy', 'bán lẻ', 'dù giá', 'nhiên giá', 'giá sản', 'cửa hàng']","['giá cao hơn shop khác', 'giá cao hơn shop các khác', 'giá cao hơn các shop khác']"
1980,23,4.3 Giá cả và Khuyến mãi,12.0,cao,1980_lượng chưa_giá chất_lượng chất_chưa đánh,"['lượng chưa', 'giá chất', 'lượng chất', 'chưa đánh', 'lượng nếu', 'nếu dùng', '', '', '', '']","['chưa đánh giá chất lượng', 'chưa đánh giá chất lượng', 'chưa đánh giá chất lượng']"
1983,23,4.3 Giá cả và Khuyến mãi,11.0,cao,1983_phẩm tươi_hợp giá_ep hàng_lượng ổn,"['phẩm tươi', 'hợp giá', 'ep hàng', 'lượng ổn', 'chất_lượng_tốt phù', 'ep chất', 'vẻ chất', 'dụng đẹp', 'đáng mua', 'chăng chất']","['bao bì mẫu mã vui ep chất lượng sản phẩm', 'bao bì mẫu mã vui ep chất lượng sản phẩm', 'bao bì mẫu mã vui ep chất lượng sản phẩm']"
1993,23,4.3 Giá cả và Khuyến mãi,18.0,cao,1993_hương_vị chưa_hương_vị thể_sao hương_vị_vị hương_vị,"['hương_vị chưa', 'hương_vị thể', 'sao hương_vị', 'vị hương_vị', 'hương_vị đánh', 'vị hương', 'thứ hương_vị', 'xét hương', 'giá hương_vị', 'giá hương']","['hương_vị chưa đánh giá', 'hương_vị chưa đánh giá', 'hương_vị chưa đánh giá']"
1996,23,4.3 Giá cả và Khuyến mãi,12.0,cao,1996_lượng ổn_chất_lượng_tốt giá_thành chất_giá thành,"['lượng ổn', 'chất_lượng_tốt giá', 'thành chất', 'giá thành', 'hàng chất_lượng_tốt', 'thành chất_lượng_tốt', 'hàng ổn', 'vậy chất_lượng_tốt', 'ổn tổng', 'chất_lượng_tốt so']","['chất lượng ổn so giá thành', 'chất lượng ổn so giá thành', 'chất lượng ổn so giá thành']"
2008,23,4.3 Giá cả và Khuyến mãi,12.0,cao,2008_từ shopee_shopee_giá nếu_giá đánh,"['từ shopee', 'shopee', 'giá nếu', 'giá đánh', 'giá phải', 'khảo thử', 'giá sao', 'nghị', 'khảo qua', 'khảo ủng']","['phải đánh giá shop', 'gửi shop đánh giá', 'uốn gần hết nhớ gửi đánh giá shop']"
2037,22,4.3 Giá cả và Khuyến mãi,24.0,cao,2037_mua giá_rẻ mua_giá phù_80k,"['mua giá', 'rẻ mua', 'giá phù', '80k', 'mua rẻ', 'bán hơn', '100đ', 'thêm 100gr', 'mua tương', '100gr']","['mua giá rẽ chất lượng 100 điểm tiếp tục unhr hộ shop', 'chưa sử dụng đâu nma mua rẻ 80k hộp', 'chưa sử dụng đâu nma mua rẻ 80k hộp']"
2048,22,4.3 Giá cả và Khuyến mãi,12.0,cao,2048_giá sản_dụng giá_giá chi_ổn giá,"['giá sản', 'dụng giá', 'giá chi', 'ổn giá', 'tả giá', 'giá thành', 'lại giá', 'chất lương', 'lý giá', 'lương']","['giá sản phẩm hợp lý', 'giá sản phẩm hợp lý', 'giá sản phẩm hợp lý']"
2052,22,4.3 Giá cả và Khuyến mãi,12.0,cao,2052_tốt giá_tốt_giá tốt_tốt giá_giá_tốt nói,"['tốt giá_tốt', 'giá tốt', 'tốt giá', 'giá_tốt nói', 'giá_tốt giá', 'giá thành', 'hợp giá', 'tầm giá', 'tốt trong', 'thành tốt']","['giá thành tốt', 'giá thành tốt', 'giá thành tốt']"
2057,22,4.3 Giá cả và Khuyến mãi,23.0,cao,2057_ổn bán_giá ổn_shopee giá_sale ổn,"['ổn bán', 'giá ổn', 'shopee giá', 'sale ổn', 'bán ổn', 'giá sale', 'giá bán', 'bán giá', 'sale giá', 'bán hàng']","['shop bán giá ổn', 'giá shop bán ổn', 'giá shop bán ổn']"
2070,22,4.3 Giá cả và Khuyến mãi,23.0,cao,2070_bán đồ_store_sale giá_tốt_bán giá_tốt,"['bán đồ', 'store', 'sale giá_tốt', 'bán giá_tốt', 'bán giá', 'giá_tốt bán', 'đợt sale', 'mua giá_tốt', 'giá_tốt mua', 'tốt bán']","['shop bán giá_tốt', 'shop bán giá_tốt', 'shop bán giá_tốt']"
2075,22,4.3 Giá cả và Khuyến mãi,12.0,cao,2075_chất_lượng_tốt giá_tốt_giá chất_lượng_tốt_giá_tốt chất_lượng_tốt_so giá,"['chất_lượng_tốt giá_tốt', 'giá chất_lượng_tốt', 'giá_tốt chất_lượng_tốt', 'so giá', 'hàng chất_lượng_tốt', 'giá thành', 'chất_lượng_tốt so', 'giá chất', 'thành chất_lượng_tốt', 'chất_lượng_tốt chất_lượng_tốt']","['chất_lượng_tốt so giá', 'chất_lượng_tốt so giá', 'chất_lượng_tốt so giá']"
2079,22,4.3 Giá cả và Khuyến mãi,12.0,cao,2079_lượng chưa_giá chất_chưa đánh_,"['lượng chưa', 'giá chất', 'chưa đánh', '', '', '', '', '', '', '']","['chưa đánh giá chất lượng', 'chưa đánh giá chất lượng', 'chưa đánh giá chất lượng']"
2090,22,4.3 Giá cả và Khuyến mãi,12.0,cao,2090_cảnh giác_bắc ninh_khuyến cáo_hướng dẫn,"['cảnh giác', 'bắc ninh', 'khuyến cáo', 'hướng dẫn', 'đề nghị', 'khuyến', 'tỉnh bắc', 'cáo dân', 'dân cần', 'sơ chế']","['tb bộ khuyến cáo dân nâng cao cảnh giác', 'tb bộ khuyến cáo dân nâng cao cảnh giác', 'tb bộ khuyến cáo dân nâng cao cảnh giác']"
2098,22,4.3 Giá cả và Khuyến mãi,11.0,cao,2098_để mua_mua đồ_tiên mua_giá_tốt mua,"['để mua', 'mua đồ', 'tiên mua', 'giá_tốt mua', 'đầu lần', 'đầu tiên', 'mua hình', 'giá sau', 'trước đánh', 'tiên']","['mua lần đầu shop', 'mua lần đầu shop', 'mua lần đầu shop']"
2107,22,4.3 Giá cả và Khuyến mãi,11.0,cao,2107_tặng năm_giá năm_năm sao_sao tặng,"['tặng năm', 'giá năm', 'năm sao', 'sao tặng', 'chúc năm', 'hàng sẵn', 'sau năm', 'tiếp tặng', 'tiền ủng', 'ưng tặng']","['tặng shop năm sao', 'tặng shop năm sao ủng hộ các lần sau', 'ổn nhận hàng sẵn tiền ủng hộ shop tiếp tặng năm sao']"
2110,22,4.3 Giá cả và Khuyến mãi,11.0,cao,2110_chưa thử_lượng chưa_chất_lượng_tốt ủng_rẻ chất,"['chưa thử', 'lượng chưa', 'chất_lượng_tốt ủng', 'rẻ chất', 'tiếp chất', 'thử chất', 'lượng ra', 'ra sao', 'gi', 'ghi']","['chất lượng chưa thử', 'chất lượng chưa thử', 'chất lượng chưa thử']"
2121,21,4.3 Giá cả và Khuyến mãi,12.0,cao,2121_giá chất_lượng_tốt_chưa đồng_lượng chưa_lượng bằng,"['giá chất_lượng_tốt', 'chưa đồng', 'lượng chưa', 'lượng bằng', 'giá chất', 'chất_lượng_tốt đánh', 'biêt chất', 'về chất', 'lượng chất', 'lượng cảm']","['không đánh giá chất lượng', 'không đánh giá chất lượng', 'không đánh giá chất lượng']"
2125,21,4.3 Giá cả và Khuyến mãi,5.0,thấp,2125_200k_200gr_200ml_200g,"['200k', '200gr', '200ml', '200g', '150k', 'giá nhiều', '40g', 'sao mua', 'mua thử', 'để xu']","['đáng giá nhiều để 200 xu không ổn mỏi tay', 'lần trước mua tới 200k lăn', 'mua mhes giá 150k lần sau ủng hộ tiếp']"
2134,21,4.3 Giá cả và Khuyến mãi,12.0,cao,2134_chất_lượng_tốt mua_mua chất_lượng_tốt_mua giá_tốt_lượng mua,"['chất_lượng_tốt mua', 'mua chất_lượng_tốt', 'mua giá_tốt', 'lượng mua', 'mua mấy', 'ưng mua', 'tiếp mua', 'chất_lượng_tốt giá', 'chất_lượng_tốt giá_tốt', 'giá_tốt chất_lượng_tốt']","['mua shop nhiều lần chất lượng sản phẩm ổn', 'mua shop nhiều lần chất lượng sản phẩm ổn', 'mua shop nhiều lần chất lượng sản phẩm ổn so giá thành tiếp tục ủng hộ cơ hội']"
2143,21,4.3 Giá cả và Khuyến mãi,12.0,cao,2143_khiến cảm_để cảm_cảm giác_tăng cảm,"['khiến cảm', 'để cảm', 'cảm giác', 'tăng cảm', 'cảm nhận', 'tạo cảm', 'lâu cảm', 'chút', 'no lâu', 'để lâu']","['tạo cảm giác no lâu', 'tạo cảm giác no lâu', 'tạo cảm giác no lâu']"
2173,21,4.3 Giá cả và Khuyến mãi,11.0,cao,2173_nào giá_tốt_lượng hàng_lượng thế_nào biết,"['nào giá_tốt', 'lượng hàng', 'lượng thế', 'nào biết', '', '', '', '', '', '']","['không biết chất lượng như thế nào', 'không biết chất lượng như thế nào', 'không biết chất lượng như thế nào']"
2177,21,4.3 Giá cả và Khuyến mãi,11.0,cao,2177_nhiều mua_cửa hàng_nhiều hàng_nhiều giá,"['nhiều mua', 'cửa hàng', 'nhiều hàng', 'nhiều giá', 'khác mua', 'khuyên mua', 'nhiều khác', 'hàng các', 'lớn', 'giá mắc']","['mua nhiều shop', 'mua nhiều shop', 'mua nhiều shop']"
2185,21,4.3 Giá cả và Khuyến mãi,14.0,cao,2185_đừng lo_đừng_tốt phản_dẻo dai,"['đừng lo', 'đừng', 'tốt phản', 'dẻo dai', 'lắng', 'lo', 'phản', 'nát', '', '']","['đừng lo lắng', 'tốt không phản bội', 'hqa sale không đặt bịch buồn']"
2194,20,4.3 Giá cả và Khuyến mãi,11.0,cao,2194_phẩm vượt_giá trị_vượt xa_đợi chất,"['phẩm vượt', 'giá trị', 'vượt xa', 'đợi chất', 'vượt', 'xa giá', 'xa mong', 'trị', '', '']","['chất lượng sản phẩm vượt xa mong đợi', 'chất lượng sản phẩm vượt xa mong đợi', 'chất lượng sản phẩm vượt xa mong đợi']"
2213,20,4.3 Giá cả và Khuyến mãi,15.0,cao,2213_ổn mua_mua ổn_mua ngon_giá ổn,"['ổn mua', 'mua ổn', 'mua ngon', 'giá ổn', 'ngon mua', 'tiên mua', 'mua dùng', 'đầu ổn', 'thơm ổn', 'mua đồ']","['mua lần đầu ổn', 'mua lần đầu ổn', 'mua lần đầu ổn']"
2226,20,4.3 Giá cả và Khuyến mãi,12.0,cao,2226_giá thành_lí giá_hợp lí_thành hợp,"['giá thành', 'lí giá', 'hợp lí', 'thành hợp', '', '', '', '', '', '']","['giá thành hợp lí', 'giá thành hợp lí', 'giá thành hợp lí']"
2261,20,4.3 Giá cả và Khuyến mãi,35.0,cao,2261_sale rẻ_bán rẻ_giá rẻ_khác rẻ,"['sale rẻ', 'bán rẻ', 'giá rẻ', 'khác rẻ', 'rẻ nhiều', 'rẻ nhất', 'đối rẻ', 'thành rẻ', 'cheap', 'rẻ so']","['giá rẻ so các shop khác', 'giá rẻ so các shop khác', 'ưng shop bán rẻ nhất vbb lần sau dịp quay lại ủng hộ tiếp']"
2283,19,4.3 Giá cả và Khuyến mãi,17.0,cao,2283_rẻ gạo_gạo mua_gạo ngon_ngon gạo,"['rẻ gạo', 'gạo mua', 'gạo ngon', 'ngon gạo', 'gạo giá', 'cơm dẻo', 'tiệm gạo', 'lượng gạo', 'gạo dẻo', 'gạo nấu']","['gạo giá thành rẻ hợp lí chất lượng', 'rẻ hơn ngoài tiệm gạo nấu đậu ăn càng ngon', 'rẻ hơn ngoài tiệm gạo nấu đậu ăn càng ngon']"
2286,19,4.3 Giá cả và Khuyến mãi,5.0,thấp,2286_chất_lượng_tốt mua_mua chất_mua dùng_mua trải,"['chất_lượng_tốt mua', 'mua chất', 'mua dùng', 'mua trải', 'lượng mua', 'tốt giá', 'chăng mua', 'mua thử', 'mua nếu', 'quả tốt']","['chất lượng sản phẩm tốt giá phải chăng mua lần đầu tiên', 'lần đầu mua chất lượng sản phẩm ổn', 'chất lượng sản phẩm chất_lượng_tốt mua lần đầu']"
2287,19,4.3 Giá cả và Khuyến mãi,12.0,cao,2287_đáng tiền_tiền đáng_tiền xứng_đáng giá,"['đáng tiền', 'tiền đáng', 'tiền xứng', 'đáng giá', 'xứng giá', 'xứng đáng', 'tiền nói', 'tiền ổn', 'số tiền', 'đồng tiền']","['xứng đáng giá tiền', 'xứng đáng giá tiền', 'xứng đáng số tiền bỏ ra']"
2301,19,4.3 Giá cả và Khuyến mãi,12.0,cao,2301_500gr bao_bì_mẫu_mã_500g bao_bì_mẫu_mã_bao_bì_mẫu_mã túi_túi 500gr,"['500gr bao_bì_mẫu_mã', '500g bao_bì_mẫu_mã', 'bao_bì_mẫu_mã túi', 'túi 500gr', 'túi 500g', '500gr', '500gram', '500g', '500g rẻ', '59k']","['bao_bì_mẫu_mã túi 500gr', 'bao_bì_mẫu_mã túi 500gr', 'bao_bì_mẫu_mã túi loại 500gr']"
2305,19,4.3 Giá cả và Khuyến mãi,16.0,cao,2305_mua giá_đi mua_mua trên_giá thành,"['mua giá', 'đi mua', 'mua trên', 'giá thành', 'mua đi', 'trên giá', 'giá sale', 'mua đồ', 'mua thử', 'lý hơn']","['dùng thích đi mua giá hợp lý', 'dùng thích đi mua giá hợp lý', 'dùng thích đi mua giá hợp lý']"
2323,19,4.3 Giá cả và Khuyến mãi,6.0,trung bình,2323_hàng mua_bán đắt_chúc buôn_hàng đắt,"['hàng mua', 'bán đắt', 'chúc buôn', 'hàng đắt', 'đắt hàng', 'buôn bán', 'bán hàng', 'đắt chúc', 'sau bán', 'đắt khách']","['mua shop duy trì chúc bán đắt hàng', 'mua shop duy trì chúc bán đắt hàng', 'mua shop duy trì chúc bán đắt hàng']"
2379,19,4.3 Giá cả và Khuyến mãi,11.0,cao,2379_tết mua_trọng mua_mua giá_tốt_thể mua,"['tết mua', 'trọng mua', 'mua giá_tốt', 'thể mua', 'mua tặng', 'ăn khen', 'khen ngon', 'khen hết', 'cứ khen', 'lời khen']","['bạn bè các thứ cứ khen mua đâu', 'bạn bè các thứ cứ khen mua đâu', 'bạn bè các thứ cứ khen mua đâu']"
2397,18,4.3 Giá cả và Khuyến mãi,12.0,cao,2397_giá_tốt do_ổn giá_ổn giá_tốt_giá thành,"['giá_tốt do', 'ổn giá', 'ổn giá_tốt', 'giá thành', 'giá_tốt sản', 'hàng sản', 'so giá', 'đáng tiền', 'phẩm đáng', 'ổn đáng']","['sản phẩm ổn giá thành', 'sản phẩm ổn giá thành', 'sản phẩm ổn giá thành']"
2401,18,4.3 Giá cả và Khuyến mãi,12.0,cao,2401_thêm giá_chăng giá_nhiên giá_giá tương,"['thêm giá', 'chăng giá', 'nhiên giá', 'giá tương', 'giá phải', 'giá ổn', 'giá vậy', 'tiếp giá', 'hộ lâu', 'tương đối']","['giá phải chăng ủng hộ lâu dài', 'giá phải chăng ủng hộ thêm', 'giá phải chăng ủng hộ thêm']"
2434,18,4.3 Giá cả và Khuyến mãi,12.0,cao,2434_hợp giá_lượng giá_so giá_số giá,"['hợp giá', 'lượng giá', 'so giá', 'số giá', 'tiền sản', 'lượng ổn', 'tiền vui', 'xứng giá', 'tiền nào', 'lượng hợp']","['sản phẩm chất lượng phù hợp giá tiền', 'sản phẩm chất lượng phù hợp giá tiền', 'sản phẩm chất lượng phù hợp giá tiền']"
2437,18,4.3 Giá cả và Khuyến mãi,17.0,cao,2437_ổn giá_ổn săn_ổn tuy_pham ổn,"['ổn giá', 'ổn săn', 'ổn tuy', 'pham ổn', 'ổn thơm', 'ổn ổn', 'giá ổn', 'sale ổn', 'tuy', 'thơm săn']","['săn sale giá ổn', 'săn sale giá ổn', 'săn sale giá ổn']"
2441,18,4.3 Giá cả và Khuyến mãi,23.0,cao,2441_hời săn_săn sale_săn giá_dẻ,"['hời săn', 'săn sale', 'săn giá', 'dẻ', 'hời', '', '', '', '', '']","['săn giá hời', 'săn giá hời', 'săn giá hời']"
2479,18,4.3 Giá cả và Khuyến mãi,5.0,thấp,2479_mại mua_mua lúc_sao mua_đón,"['mại mua', 'mua lúc', 'sao mua', 'đón', 'khuyến mại', 'mại', 'đón năm', 'lúc sale', 'khuyến', '']","['mua lúc sale', 'mua lúc sale', 'mua lúc sale']"
2485,17,4.3 Giá cả và Khuyến mãi,14.0,cao,2485_giá vàng_vàng_lệ vàng_vàng đều,"['giá vàng', 'vàng', 'lệ vàng', 'vàng đều', 'hàng giá', 'giá trên', 'đắt hơn', 'theo giá', 'trước giá', 'giá tương']","['giá vàng hôm nay trên thế giới tới 912 usd ounce đạt mức cao nhất trong lịch sử tăng 51 so mở cửa trước 861', 'giá vàng giao trên thị trường châu quay đầu giảm mạnh sau phiên tăng vượt mức kỷ lục 000 usd ounce', 'giá vàng giao trên thị trường châu quay đầu giảm mạnh sau phiên tăng vượt mức kỷ lục 000 usd ounce']"
